,시도명,시군구명,상호명,지점명,경도,위도,도로명주소,ID,커피빈 매장수,브랜드명
140,서울특별시,강동구,커피빈,천호현대백화점옆점,127.12519757952101,37.538963301202,서울특별시 강동구 천호대로 1015-14,서울 강동,1,커피빈
141,서울특별시,서대문구,커피빈,이대점,126.944632876057,37.5593018304501,서울특별시 서대문구 이화여대길 68,서울 서대문,1,커피빈
142,서울특별시,영등포구,커피빈,코리아여의도34번지점,126.92949134082501,37.5227183747898,서울특별시 영등포구 국제금융로 52,서울 영등포,1,커피빈
143,서울특별시,중구,커피빈,코리아CBTL서울스퀘어점,126.973739611968,37.5554947274348,서울특별시 중구 한강대로 416,서울 중구,1,커피빈
144,서울특별시,양천구,커피빈,코리아목동홈플러스점,126.873277717693,37.5302327290978,서울특별시 양천구 목동서로 170,서울 양천,1,커피빈
145,서울특별시,동대문구,커피빈,바우하우스점,127.07236438040199,37.571916950764496,서울특별시 동대문구 답십리로 288,서울 동대문,1,커피빈
146,서울특별시,송파구,커피빈,코리아잠실신천점,127.090004643288,37.5074307158543,서울특별시 송파구 석촌호수로 118,서울 송파,1,커피빈
147,서울특별시,용산구,커피빈,코리아동부이촌점,126.98114151849501,37.5189042817897,서울특별시 용산구 이촌로 303,서울 용산,1,커피빈
148,서울특별시,강남구,커피빈,코리아매봉역점,127.04504016855499,37.4855675353595,서울특별시 강남구 논현로38길 42,서울 강남,1,커피빈
149,서울특별시,강남구,커피빈,코리아대치도곡역점,127.05793503239401,37.492419988989504,서울특별시 강남구 남부순환로 2911,서울 강남,1,커피빈
150,서울특별시,종로구,커피빈,코리아대학로점,127.00256577337,37.581853991881296,서울특별시 종로구 대학로10길 5,서울 종로,1,커피빈
151,서울특별시,마포구,커피빈코리아홍대정문앞점,코리아홍대정문앞점,126.923486731809,37.553236136124,서울특별시 마포구 홍익로 7,서울 마포,1,커피빈
152,서울특별시,노원구,커피빈,코리아중계동은행사거리점,127.076455974647,37.6512046410954,서울특별시 노원구 한글비석로 263,서울 노원,1,커피빈
153,서울특별시,강남구,커피빈,코리아차병원점,127.034940318209,37.5068404935954,서울특별시 강남구 논현로 566,서울 강남,1,커피빈
154,서울특별시,강남구,커피빈코리아압구정로데오점,코리아압구정로데오점,127.03899126085301,37.5261110066291,서울특별시 강남구 선릉로157길 12,서울 강남,1,커피빈
155,서울특별시,강남구,커피빈,코리아논현동팍스타워점,127.036664991663,37.509936177251,서울특별시 강남구 언주로 609,서울 강남,1,커피빈
156,서울특별시,서초구,커피빈,코리아서초지파이브점,127.01639342259399,37.495442355068,서울특별시 서초구 서초중앙로24길 27,서울 서초,1,커피빈
157,서울특별시,강남구,커피빈,코리아대치포스코뒷점,127.056164781276,37.50458815090521,서울특별시 강남구 삼성로85길 11,서울 강남,1,커피빈
158,서울특별시,중구,커피빈,코리아명동점,126.984702346934,37.563320457039396,서울특별시 중구 명동8길 9,서울 중구,1,커피빈
159,서울특별시,강북구,커피빈코리아수유역점,코리아수유역점,127.02702849877899,37.6386704071897,서울특별시 강북구 도봉로 352,서울 강북,1,커피빈
160,서울특별시,종로구,커피빈,관훈점,126.98529158975501,37.574120001769096,서울특별시 종로구 인사동10길 5,서울 종로,1,커피빈
161,서울특별시,강남구,커피빈,코리아선릉로86길점,127.05051384889799,37.5033624806187,서울특별시 강남구 선릉로86길 11,서울 강남,1,커피빈
162,서울특별시,마포구,커피빈,서강대학교점,126.943045399174,37.551493628889105,서울특별시 마포구 백범로 35,서울 마포,1,커피빈
163,서울특별시,서초구,커피빈,강남역142호점,127.025310229469,37.5002468007788,서울특별시 서초구 강남대로65길 7,서울 서초,1,커피빈
164,서울특별시,종로구,커피빈,안국역점,126.98457101031201,37.5763303655404,서울특별시 종로구 율곡로 47,서울 종로,1,커피빈
165,서울특별시,서초구,커피빈,삼성전자강남사옥점,127.026895290214,37.496628616695105,서울특별시 서초구 서초대로74길 11,서울 서초,1,커피빈
166,서울특별시,강동구,커피빈,올림픽공원북2문앞,127.12825279632901,37.5243797641886,서울특별시 강동구 강동대로 195,서울 강동,1,커피빈
167,서울특별시,서초구,커피빈남부터미널점,남부터미널점,127.01556223138701,37.485532831951296,서울특별시 서초구 서초중앙로 43,서울 서초,1,커피빈
168,서울특별시,서초구,커피빈,코리아뉴교보타워옆점,127.024864400949,37.5023515888989,서울특별시 서초구 강남대로 449-3,서울 서초,1,커피빈
169,서울특별시,서초구,커피빈,코리아서초뱅뱅사거리점,127.03232143447201,37.4871580335374,서울특별시 서초구 강남대로 267,서울 서초,1,커피빈
170,서울특별시,영등포구,커피빈,여의도역점,126.924414010082,37.5202033823205,서울특별시 영등포구 의사당대로 110,서울 영등포,1,커피빈
171,서울특별시,서초구,커피빈코리아방배카페골목,-,126.985516688457,37.4957038434011,서울특별시 서초구 방배중앙로 187,서울 서초,1,커피빈
172,서울특별시,마포구,커피빈,코리아상암DDMC점,126.892884654678,37.5784434320684,서울특별시 마포구 매봉산로 75,서울 마포,1,커피빈
173,서울특별시,강남구,커피빈,압구정점,127.027900744457,37.52636263949079,서울특별시 강남구 논현로175길 6,서울 강남,1,커피빈
174,서울특별시,강남구,커피빈,-,127.05426927656299,37.50422157842621,서울특별시 강남구 삼성로85길 39,서울 강남,1,커피빈
175,서울특별시,중구,커피빈순화점,순화점,126.96976016334999,37.562569291298104,서울특별시 중구 통일로 78,서울 중구,1,커피빈
176,서울특별시,마포구,커피빈,코리아상암한국지역정보개발원점,126.888228562225,37.5824543166653,서울특별시 마포구 성암로 301,서울 마포,1,커피빈
177,서울특별시,서초구,커피빈코리아강남역142,-,127.025310229469,37.5002468007788,서울특별시 서초구 강남대로65길 7,서울 서초,1,커피빈
178,서울특별시,광진구,커피빈코리아건대스타시티,-,127.073000466164,37.5370242876028,서울특별시 광진구 아차산로 262,서울 광진,1,커피빈
179,서울특별시,강남구,커피빈코리아강남역랭기지,-,127.030074547889,37.4965196043765,서울특별시 강남구 테헤란로4길 28,서울 강남,1,커피빈
180,서울특별시,성동구,커피빈파크에비뉴엔터식스한양대점,파크에비뉴엔터식스한양대점,127.040008574127,37.557070331727,서울특별시 성동구 왕십리로 241,서울 성동,1,커피빈
181,서울특별시,성북구,커피빈코리아고대참살이길점,코리아고대참살이길점,127.029527080303,37.5850521759835,서울특별시 성북구 인촌로24길 25,서울 성북,1,커피빈
182,서울특별시,강남구,커피빈코리아포스코옆삼성로86길점,코리아포스코옆삼성로86길점,127.058286255073,37.5058755720448,서울특별시 강남구 삼성로86길 11,서울 강남,1,커피빈
183,서울특별시,강서구,커피빈,코리아강서그랜드아이파크점,126.85092558688999,37.554282228897,서울특별시 강서구 화곡로 341,서울 강서,1,커피빈
184,서울특별시,강남구,커피빈코리아삼성오크우드,-,127.056219039363,37.508364008586895,서울특별시 강남구 삼성로 518,서울 강남,1,커피빈
185,서울특별시,동대문구,커피빈장안점,장안점,127.070520095746,37.5709293133171,서울특별시 동대문구 장한로 115,서울 동대문,1,커피빈
186,서울특별시,강남구,커피빈대치동나무병원점대치동나무병원점,대치동나무병원점,127.06762057385299,37.4992547639566,서울특별시 강남구 영동대로 225,서울 강남,1,커피빈
187,서울특별시,강남구,커피빈코리아대치사거리점,코리아대치사거리점,127.05898958183901,37.50300680723979,서울특별시 강남구 삼성로 352,서울 강남,1,커피빈
188,서울특별시,서초구,커피빈예술의전당앞점,예술의전당앞점,127.01316532553001,37.481214796629295,서울특별시 서초구 반포대로 4,서울 서초,1,커피빈
189,서울특별시,서초구,커피빈,코리아잠원논현역점,127.019436303055,37.510947756462,서울특별시 서초구 신반포로47길 5,서울 서초,1,커피빈
190,서울특별시,강남구,커피빈코리아역삼동태광타워점,코리아역삼동태광타워점,127.039866719878,37.50105081302351,서울특별시 강남구 테헤란로34길 6,서울 강남,1,커피빈
191,서울특별시,서초구,커피빈,강남대로점,127.028337240378,37.4953159341662,서울특별시 서초구 강남대로 365,서울 서초,1,커피빈
192,서울특별시,마포구,커피빈,코리아홍대역8번출구점,126.925076311931,37.556818733934996,서울특별시 마포구 양화로18안길 7,서울 마포,1,커피빈
193,서울특별시,강남구,커피빈삼성역글라스타워뒷점,삼성역글라스타워뒷점,127.062874525423,37.5070834352286,서울특별시 강남구 영동대로85길 9,서울 강남,1,커피빈
194,서울특별시,송파구,커피빈,코리아송파파크하비오B1점,127.12487230133101,37.4796170833121,서울특별시 송파구 송파대로 111,서울 송파,1,커피빈
195,서울특별시,강남구,커피빈코리아도곡동지오빌딩점,코리아도곡동지오빌딩점,127.04165288247299,37.4922619966497,서울특별시 강남구 도곡로 206,서울 강남,1,커피빈
196,서울특별시,노원구,커피빈코리아노원역점,코리아노원역점,127.062397480367,37.65440053774,서울특별시 노원구 노해로 490,서울 노원,1,커피빈
197,서울특별시,영등포구,커피빈문래동점,문래동점,126.88903680220501,37.5196416290174,서울특별시 영등포구 선유로 63,서울 영등포,1,커피빈
198,서울특별시,강동구,커피빈코리아천호역점,코리아천호역점,127.123439105898,37.5403198653599,서울특별시 강동구 올림픽로 659,서울 강동,1,커피빈
199,서울특별시,서대문구,커피빈,코리아연대동문회관점,126.94331269081499,37.5630203260611,서울특별시 서대문구 성산로 515,서울 서대문,1,커피빈
200,서울특별시,서초구,커피빈코리아서초역1번출구점,코리아서초역1번출구점,127.009257830783,37.491994761973,서울특별시 서초구 서초대로 250,서울 서초,1,커피빈
201,부산광역시,해운대구,커피빈코리아해운대점,코리아해운대점,129.16158433662,35.1599035804847,부산광역시 해운대구 해운대해변로 277,부산 해운대,1,커피빈
202,서울특별시,서초구,커피빈코리아매헌역점,코리아매헌역점,127.04011850849899,37.4690022265171,서울특별시 서초구 동산로 1,서울 서초,1,커피빈
203,서울특별시,강서구,커피빈,강서그랜드아이파크점,126.85127939869899,37.5548262918983,서울특별시 강서구 화곡로 347,서울 강서,1,커피빈
204,서울특별시,마포구,커피빈,코리아합정역점,126.91505148563101,37.5488069061978,서울특별시 마포구 독막로 13,서울 마포,1,커피빈
205,서울특별시,강남구,커피빈코리아한티역디마크빌딩점,코리아한티역디마크빌딩점,127.055213389641,37.496615204091,서울특별시 강남구 도곡로 408,서울 강남,1,커피빈
206,서울특별시,서초구,커피빈,코리아신논현역2번출구점,127.023838618381,37.5046948677776,서울특별시 서초구 강남대로 475,서울 서초,1,커피빈
207,서울특별시,종로구,커피빈,코리아혜화역1번출구점,127.002135605564,37.5826973345452,서울특별시 종로구 대학로 128,서울 종로,1,커피빈
208,서울특별시,강동구,커피빈코리아강동경희대병원앞점,코리아강동경희대병원앞점,127.155957377088,37.5526489455254,서울특별시 강동구 동남로 885,서울 강동,1,커피빈
209,서울특별시,서초구,커피빈,코리아서초부띠크모나코점,127.024498668666,37.4974288106161,서울특별시 서초구 서초대로 397,서울 서초,1,커피빈
210,서울특별시,중랑구,커피빈코리아상봉역점,코리아상봉역점,127.084777091177,37.5964411963795,서울특별시 중랑구 망우로 291,서울 중랑,1,커피빈
211,서울특별시,송파구,커피빈,코리아문정역엠스테이트점,127.120997943551,37.4860489500657,서울특별시 송파구 법원로 114,서울 송파,1,커피빈
212,서울특별시,종로구,커피빈,코리아종각역점,126.98515637625401,37.569901966923105,서울특별시 종로구 종로 70,서울 종로,1,커피빈
213,서울특별시,성북구,커피빈,코리아한성대입구역점,127.007120538766,37.587568948849395,서울특별시 성북구 삼선교로 12,서울 성북,1,커피빈
214,서울특별시,송파구,커피빈코리아위례2차아이파크점,코리아위례2차아이파크점,127.14374389224501,37.478547924507,서울특별시 송파구 위례광장로 230,서울 송파,1,커피빈
215,서울특별시,강남구,커피빈코리아논현2015번지점,코리아논현2015번지점,127.026033586479,37.50550591389271,서울특별시 강남구 강남대로112길 20,서울 강남,1,커피빈
216,서울특별시,광진구,커피빈코리아구의삼성쉐르빌점,코리아구의삼성쉐르빌점,127.09494009916,37.53987961456721,서울특별시 광진구 구의강변로 106,서울 광진,1,커피빈
217,부산광역시,수영구,커피빈코리아부산수영역점,코리아부산수영역점,129.114506037609,35.1653755615451,부산광역시 수영구 수영로 667,부산 수영,1,커피빈
218,서울특별시,마포구,커피빈코리아합정푸르지오점,코리아합정푸르지오점,126.911635844887,37.55100103728871,서울특별시 마포구 월드컵로3길 14,서울 마포,1,커피빈
219,서울특별시,송파구,커피빈,코리아현대시티몰가든파이브점,127.124940952848,37.477608217824,서울특별시 송파구 충민로 66,서울 송파,1,커피빈
220,서울특별시,송파구,커피빈,몽촌토성역점,127.112751353487,37.5169207098985,서울특별시 송파구 위례성대로 2,서울 송파,1,커피빈
221,서울특별시,영등포구,커피빈,코리아여의도K타워점,126.92800618968701,37.5197765092138,서울특별시 영등포구 국제금융로8길 31,서울 영등포,1,커피빈
222,서울특별시,강북구,커피빈,코리아강북구청앞점,127.025708529718,37.639101020702206,서울특별시 강북구 한천로139길 25,서울 강북,1,커피빈
223,서울특별시,강남구,커피빈,코리아강남역12번출구점,127.029263750169,37.4988737095725,서울특별시 강남구 테헤란로 111,서울 강남,1,커피빈
224,서울특별시,마포구,커피빈,코리아동교동삼거리점,126.92650273337,37.5583724887754,서울특별시 마포구 양화로 196,서울 마포,1,커피빈
225,부산광역시,기장군,커피빈부산정관점,부산정관점,129.175653836502,35.32193300746471,부산광역시 기장군 정관읍 정관로 563,부산 기장,1,커피빈
226,서울특별시,은평구,커피빈,코리아응암동점,126.921074286152,37.6004373938409,서울특별시 은평구 은평로 121,서울 은평,1,커피빈
227,서울특별시,송파구,커피빈,코리아방이역4번출구점,127.12578093286699,37.509340841874106,서울특별시 송파구 양재대로71길 1-20,서울 송파,1,커피빈
228,서울특별시,강서구,커피빈,코이라마곡마커스빌딩점,126.833146869391,37.56000961482079,서울특별시 강서구 마곡동로 55,서울 강서,1,커피빈
229,서울특별시,강서구,커피빈코리아양천향교역점,코리아양천향교역점,126.84033038221001,37.5660902741985,서울특별시 강서구 강서로 455,서울 강서,1,커피빈
230,서울특별시,마포구,커피빈,상수역점,126.923175354186,37.5481334120258,서울특별시 마포구 와우산로10길 3,서울 마포,1,커피빈
231,서울특별시,서대문구,커피빈,연대동문회관점,126.94291681751601,37.5638006863037,서울특별시 서대문구 연세로 50,서울 서대문,1,커피빈
232,서울특별시,종로구,커피빈,종로구청앞점,126.97946957868,37.571862264086214,서울특별시 종로구 종로3길 34,서울 종로,1,커피빈
233,서울특별시,동대문구,커피빈,-,127.04264035563699,37.57959982302,서울특별시 동대문구 왕산로 175-1,서울 동대문,1,커피빈
234,부산광역시,부산진구,커피빈,코리아부산서면서전로점,129.060903273881,35.157537009274805,부산광역시 부산진구 서전로 12,부산 부산진,1,커피빈
235,서울특별시,용산구,커피빈,코리아신용산역래미안점,126.966401274358,37.52875980441471,서울특별시 용산구 한강대로 95,서울 용산,1,커피빈
236,부산광역시,부산진구,커피빈,부산서면점,129.058066826615,35.156326906245496,부산광역시 부산진구 서면로 62-1,부산 부산진,1,커피빈
237,인천광역시,연수구,커피빈,코리아인천스퀘어원1호점,126.68360882355302,37.4059827608181,인천광역시 연수구 청능대로 210,인천 연수,1,커피빈
238,울산광역시,남구,커피빈,코리아울산삼산동점,129.336798688725,35.5395324314302,울산광역시 남구 삼산로 273,울산 남구,1,커피빈
239,인천광역시,남구,커피빈스톤,-,126.679827369919,37.4624535631704,인천광역시 남구 미추홀대로 729,인천 남구,1,커피빈
240,대구광역시,동구,커피빈,KTX동대구역점,128.628726138595,35.8790975727776,대구광역시 동구 동대구로 550,대구 동구,1,커피빈
241,인천광역시,부평구,커피빈,-,126.730634152416,37.5033855967194,인천광역시 부평구 장제로 199,인천 부평,1,커피빈
242,대전광역시,동구,커피빈,-,127.43669956546302,36.3502454253977,대전광역시 동구 동서대로 1689,대전 동구,1,커피빈
243,인천광역시,부평구,커피빈,코리아부평문화의거리점,126.725597056737,37.4936542869714,인천광역시 부평구 시장로 29,인천 부평,1,커피빈
244,대구광역시,수성구,커피빈,-,128.62872818713,35.86393736005651,대구광역시 수성구 동대구로74길 25,대구 수성,1,커피빈
245,인천광역시,남동구,커피빈코리아인천구월동점,코리아인천구월동점,126.701008677583,37.44620838857749,인천광역시 남동구 예술로 138,인천 남동,1,커피빈
246,인천광역시,연수구,커피빈,코리아송도홈플러스점,126.656362175768,37.3802128549139,인천광역시 연수구 송도국제대로 165,인천 연수,1,커피빈
247,광주광역시,북구,커피빈코리아광주전남대앞,-,126.91305516185,35.1774251500705,광주광역시 북구 우치로110번길 9,광주 북구,1,커피빈
248,울산광역시,중구,울산바리스타디투커피빈,-,129.311577468363,35.5577003691453,울산광역시 중구 명륜로 70,울산 중구,1,커피빈
249,대전광역시,유성구,커피빈,코리아대전카이스트점,127.357137252959,36.3681752544551,대전광역시 유성구 대학로 291,대전 유성,1,커피빈
250,대전광역시,동구,커피빈,-,127.44033317826599,36.350028172467,대전광역시 동구 동서대로 1720,대전 동구,1,커피빈
251,울산광역시,중구,커피빈,-,129.311577468363,35.5577003691453,울산광역시 중구 명륜로 70,울산 중구,1,커피빈
252,대구광역시,중구,커피빈,코리아대구중앙로점,128.59487804868,35.869779045153706,대구광역시 중구 중앙대로 412-18,대구 중구,1,커피빈
253,대구광역시,중구,커피빈,코리아대구현대백화점점,128.590635683154,35.866636334409705,대구광역시 중구 달구벌대로 2077,대구 중구,1,커피빈
254,대전광역시,서구,커피빈,코리아대전둔산점,127.376759362967,36.3516692370579,대전광역시 서구 둔산로 26,대전 서구,1,커피빈
255,대전광역시,서구,커피빈,코리아대전탄방동점,127.38769682405199,36.346417421321995,대전광역시 서구 문정로 76,대전 서구,1,커피빈
256,광주광역시,서구,커피빈,-,126.85964497330299,35.1577887104169,광주광역시 서구 상무민주로 82,광주 서구,1,커피빈
257,대구광역시,중구,커피빈,코리아대구동성로점,128.596959526306,35.8682544996474,대구광역시 중구 동성로2길 50,대구 중구,1,커피빈
258,울산광역시,남구,커피빈,코리아울산업스퀘어점,129.33891330709298,35.541365662001,울산광역시 남구 화합로 185,울산 남구,1,커피빈
259,세종특별자치시,세종특별자치시,커피빈고대세종캠퍼스점,고대세종캠퍼스점,127.29100084253099,36.61169005387671,세종특별자치시 세종특별자치시 조치원읍 세종로 2511,세종,1,커피빈
260,인천광역시,연수구,커피빈코리아인천스퀘어원,-,126.68360882355302,37.4059827608181,인천광역시 연수구 청능대로 210,인천 연수,1,커피빈
261,광주광역시,남구,커피빈,-,126.90503999226401,35.1053858986132,광주광역시 남구 효우로93번길 5,광주 남구,1,커피빈
262,대구광역시,중구,커피빈,코리아대구롯데영플라자점,128.594746152582,35.8713930644034,대구광역시 중구 국채보상로 585,대구 중구,1,커피빈
263,인천광역시,중구,커피빈,인천국제공항2호점,126.42768975715201,37.458331260033795,인천광역시 중구 공항로 272,인천 중구,1,커피빈
264,대구광역시,수성구,더커피빈스,-,128.62990144716002,35.8358820386355,대구광역시 수성구 청수로40길 75,대구 수성,1,커피빈
265,인천광역시,연수구,커피빈,코리아송도트리플스트리트점,126.66279177352699,37.3786638613824,인천광역시 연수구 송도과학로16번길 33-4,인천 연수,1,커피빈
266,인천광역시,연수구,커피빈선학,-,126.701769398014,37.4237628853785,인천광역시 연수구 선학로68번길 7-4,인천 연수,1,커피빈
267,인천광역시,연수구,커피빈,송도트리플점,126.660941544716,37.379850320667295,인천광역시 연수구 송도과학로16번길 33-3,인천 연수,1,커피빈
268,인천광역시,중구,커피빈,영종도운서역점,126.491477637788,37.4934102770101,인천광역시 중구 신도시남로142번길 6,인천 중구,1,커피빈
269,경기도,이천시,커피빈,-,127.44768697144698,37.2767298541563,경기도 이천시 남천로 93,이천,1,커피빈
270,경기도,수원시 팔달구,커피빈,코리아수원인계점,127.032669257824,37.2649380770557,경기도 수원시 팔달구 권광로 195,수원 팔달,1,커피빈
271,경기도,고양시 일산서구,커피빈코리아일산원마운트점,코리아일산원마운트점,126.754507255359,37.6645440393554,경기도 고양시 일산서구 한류월드로 300,고양 일산서,1,커피빈
272,경기도,용인시 수지구,커피빈,코리아죽전단국대앞점,127.124881388273,37.32440680269271,경기도 용인시 수지구 죽전로168번길 18,용인 수지,1,커피빈
273,경기도,성남시 분당구,커피빈,코리아분당수내점,127.112300100363,37.378125751863706,경기도 성남시 분당구 황새울로214번길 8,성남 분당,1,커피빈
274,경기도,성남시 분당구,커피빈,코리아오리역애플플라자점,127.10680901567801,37.34032009119729,경기도 성남시 분당구 탄천상로151번길 20,성남 분당,1,커피빈
275,경기도,고양시 일산동구,커피빈,일산웨스턴돔1호점,126.772025233806,37.655888808787,경기도 고양시 일산동구 정발산로 24,고양 일산동,1,커피빈
276,경기도,수원시 팔달구,커피빈,코리아수원애경역사점,127.00008813955601,37.2656675906019,경기도 수원시 팔달구 덕영대로 924,수원 팔달,1,커피빈
277,경기도,고양시 일산서구,커피빈플로리안,-,126.757174609615,37.6826644158131,경기도 고양시 일산서구 일산로 648,고양 일산서,1,커피빈
278,경기도,구리시,커피빈,코리아구리점,127.141722418566,37.6007525514719,경기도 구리시 검배로 3,구리,1,커피빈
279,경기도,수원시 영통구,커피빈,-,127.074963402274,37.2544629657597,경기도 수원시 영통구 봉영로 1612,수원 영통,1,커피빈
280,경기도,성남시 분당구,커피빈,분당서현점,127.121534919454,37.3840607319983,경기도 성남시 분당구 분당로53번길 11,성남 분당,1,커피빈
281,경기도,안양시 만안구,커피빈,-,126.922925386073,37.394573946771494,경기도 안양시 만안구 장내로120번길 56,안양 만안,1,커피빈
282,충청북도,청주시 흥덕구,커피빈,파비뇽점,127.455569382046,36.653704747195,충청북도 청주시 흥덕구 월명로 212,청주 흥덕,1,커피빈
283,경기도,성남시 분당구,커피빈,코리아분당프라자점,127.121849966435,37.38512634443521,경기도 성남시 분당구 황새울로 326,성남 분당,1,커피빈
284,경기도,성남시 분당구,커피빈,코리아분당차병원점,127.126348801297,37.411011557245104,경기도 성남시 분당구 야탑로65번길 16,성남 분당,1,커피빈
285,경기도,군포시,커피빈컵엔,-,126.940644598971,37.3657106778261,경기도 군포시 금정로 43,군포,1,커피빈
286,경기도,고양시 일산서구,커피빈코리아일산원마운,-,126.754507255359,37.6645440393554,경기도 고양시 일산서구 한류월드로 300,고양 일산서,1,커피빈
287,경기도,고양시 일산동구,커피빈코리아일산,-,126.767529926287,37.661824637164,경기도 고양시 일산동구 무궁화로 20-11,고양 일산동,1,커피빈
288,충청북도,제천시,커피빈,-,128.20310421597,37.136041829978794,충청북도 제천시 내제로 74,제천,1,커피빈
289,경기도,고양시 일산서구,커피빈플로리안,-,126.757551519744,37.6824971962493,경기도 고양시 일산서구 일산로 646,고양 일산서,1,커피빈
290,경기도,고양시 일산동구,커피빈,-,126.78615675821399,37.6399159362023,경기도 고양시 일산동구 호수로 358-25,고양 일산동,1,커피빈
291,경기도,성남시 분당구,커피빈,코리아판교아브뉴프랑점,127.113553422281,37.3973100809843,경기도 성남시 분당구 동판교로177번길 25,성남 분당,1,커피빈
292,경기도,수원시 영통구,커피빈,코리아광교아브뉴프랑점,127.050464070999,37.291556147104295,경기도 수원시 영통구 센트럴타운로 85,수원 영통,1,커피빈
293,경기도,성남시 분당구,커피빈,코리아분당삼성시범단지앞점,127.131508838391,37.3838100124365,경기도 성남시 분당구 새마을로 8,성남 분당,1,커피빈
294,경기도,성남시 중원구,커피빈,코리아성남모란점,127.129429983272,37.4327141102454,경기도 성남시 중원구 광명로 2,성남 중원,1,커피빈
295,경기도,성남시 분당구,커피빈,코리아분당수내역점,127.116792684053,37.3792046395925,경기도 성남시 분당구 황새울로258번길 29,성남 분당,1,커피빈
296,경기도,화성시,커피빈코리아동탄라마다호,-,127.07466735993299,37.2058283696218,경기도 화성시 노작로 199,화성,1,커피빈
297,경기도,성남시 분당구,커피빈,코리아분당차병원점,127.12582430926399,37.410458024730794,경기도 성남시 분당구 야탑로 59,성남 분당,1,커피빈
298,경기도,성남시 분당구,커피빈코리아분당미금역,-,127.10734142853599,37.3496863666847,경기도 성남시 분당구 돌마로 48,성남 분당,1,커피빈
299,경기도,부천시,커피빈코리아부천중동위브,-,126.77722067504,37.501219005055795,경기도 부천시 신흥로 190,부천,1,커피빈
300,경기도,성남시 분당구,커피빈코리아분당차병원,-,127.126348801297,37.411011557245104,경기도 성남시 분당구 야탑로65번길 16,성남 분당,1,커피빈
301,경기도,연천군,커피빈,-,127.074765959875,38.099349699657004,경기도 연천군 연천읍 연천로252번길 3,연천,1,커피빈
302,경기도,화성시,커피빈,코리아동탄라마다호텔점,127.07466735993299,37.2058283696218,경기도 화성시 노작로 199,화성,1,커피빈
303,경기도,부천시,커피빈,중동롯데점,126.775299219556,37.5025326300427,경기도 부천시 길주로 300,부천,1,커피빈
304,경기도,고양시 일산서구,커피빈,코리아일산킨텍스현대백화점점,126.751616105658,37.6679823561386,경기도 고양시 일산서구 호수로 817,고양 일산서,1,커피빈
305,경기도,부천시,커피빈,코리아중동위브더스테이트점,126.77722067504,37.501219005055795,경기도 부천시 신흥로 190,부천,1,커피빈
306,충청북도,청주시 상당구,커피빈,코리아청주점,127.489295300528,36.6345321837491,충청북도 청주시 상당구 상당로69번길 20,청주 상당,1,커피빈
307,경기도,성남시 분당구,커피빈,코리아분당미금역점,127.10734142853599,37.3496863666847,경기도 성남시 분당구 돌마로 48,성남 분당,1,커피빈
308,경기도,화성시,커피빈,코리아동탄메타폴리스점,127.068937030482,37.20276477739471,경기도 화성시 동탄중앙로 200,화성,1,커피빈
309,경기도,용인시 기흥구,커피빈,코리아용인보정동점,127.10998232518699,37.3210157165361,경기도 용인시 기흥구 죽전로15번길 5,용인 기흥,1,커피빈
310,경기도,김포시,커피빈,현대프리미엄아울렛김포점,126.785052214643,37.59709717998921,경기도 김포시 고촌읍 아라육로152번길 100,김포,1,커피빈
311,경기도,고양시 일산동구,커피빈,코리아마두역점,126.776604493867,37.65308018351129,경기도 고양시 일산동구 중앙로 1193,고양 일산동,1,커피빈
312,경기도,성남시 분당구,커피빈판교알파돔시티점,판교알파돔시티점,127.10832367334,37.394495445351204,경기도 성남시 분당구 판교역로 145,성남 분당,1,커피빈
313,경기도,안양시 동안구,커피빈범계역로데오점,범계역로데오점,126.953497708509,37.3904783109627,경기도 안양시 동안구 평촌대로223번길 41,안양 동안,1,커피빈
314,경기도,수원시 영통구,커피빈코리아수원망포역점,코리아수원망포역점,127.057559372479,37.2462248784169,경기도 수원시 영통구 영통로214번길 8,수원 영통,1,커피빈
315,경기도,수원시 팔달구,커피빈,코리아수원역점,127.00271427825899,37.2674378523607,경기도 수원시 팔달구 매산로 11,수원 팔달,1,커피빈
316,충청북도,음성군,커피빈,-,127.59280383943701,36.9930177316164,충청북도 음성군 금왕읍 무극로 281,음성,1,커피빈
317,강원도,동해시,커피빈,-,129.11896272175198,37.5527153220601,강원도 동해시 일출로 107,동해,1,커피빈
318,경기도,성남시 분당구,커피빈,코리아분당정자점,127.116137334481,37.3638453394592,경기도 성남시 분당구 내정로 54,성남 분당,1,커피빈
319,경기도,이천시,커피빈,-,127.447573289736,37.2768554793855,경기도 이천시 중리천로 96-23,이천,1,커피빈
320,강원도,원주시,커피빈,코리아원주AK플라자점,127.92762594653999,37.3456790421194,강원도 원주시 봉화로 1,원주,1,커피빈
